offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.512562814070338391e+01,1.000000000000000000e+02,6.508269953941548636e+01,1.816802769186014466e+00,6.906509263172469559e+01,1.931497017385933379e+00,9.808135664114463470e-01
-1.507537688442198487e+01,1.000000000000000000e+02,6.470170963831135680e+01,2.002322633453988310e+00,6.612671250880653417e+01,2.047828816886441139e+00,1.007985343349158791e+00
-5.025125628140585832e+00,1.000000000000000000e+02,6.299722829173788341e+01,1.948442761801034484e+00,6.315125780688077128e+01,1.953362947558467511e+00,9.796063861641152171e-01
5.025125628140813205e+00,1.000000000000000000e+02,6.123804525166812596e+01,1.805368338316722943e+00,6.138763249757522544e+01,1.809927234148436481e+00,9.943154666812680231e-01
1.507537688442221224e+01,1.000000000000000000e+02,6.188798106257161891e+01,1.844726758919402521e+00,6.324903717116269775e+01,1.886651308375918656e+00,9.895243918148053375e-01
2.512562814070361128e+01,1.000000000000000000e+02,5.365181510078487293e+01,1.622260014408460016e+00,5.691257967117358163e+01,1.724672833176197573e+00,9.845021554218890136e-01
3.517587939698501032e+01,1.000000000000000000e+02,5.145615206275921594e+01,1.090755636636150605e+00,5.757557190335720776e+01,1.225719466325227991e+00,9.814891588155285618e-01
4.522613065326640935e+01,1.000000000000000000e+02,4.544848170143102095e+01,1.041892695546996261e+00,5.433544672205152182e+01,1.255001729003997424e+00,9.767315007009932382e-01
5.527638190954780839e+01,1.000000000000000000e+02,4.096734084514274343e+01,8.321935089727894308e-01,5.287372765926937035e+01,1.086468437852635471e+00,9.809148022686250412e-01
6.532663316582920743e+01,1.000000000000000000e+02,3.833176019353755493e+01,8.868852365321856501e-01,5.383658954811915009e+01,1.265369630799854761e+00,9.993630897039611494e-01
7.537688442211060647e+01,1.000000000000000000e+02,3.383042758968521468e+01,6.567025181688835866e-01,5.191544111883645485e+01,1.029819526799976126e+00,1.002878489540007800e+00
8.542713567839200550e+01,1.000000000000000000e+02,2.988993140972413087e+01,6.173841236938766297e-01,5.024343303193135313e+01,1.067938432290958861e+00,9.886620905235067314e-01
9.547738693467340454e+01,1.000000000000000000e+02,2.658372624126216266e+01,4.953831483248059553e-01,4.899408247745734002e+01,9.469710287956404349e-01,1.006926040227926755e+00
1.055276381909548036e+02,1.000000000000000000e+02,2.319231564100030951e+01,4.464056201037951976e-01,4.679225301046356833e+01,9.435265980229737837e-01,9.945273792806481605e-01
1.155778894472362026e+02,1.000000000000000000e+02,2.083861077859940281e+01,3.410006965513912580e-01,4.600369525090839318e+01,7.965179018635953900e-01,9.753143704234438216e-01
1.256281407035176017e+02,1.000000000000000000e+02,1.791625026180397029e+01,3.308692035837962342e-01,4.303596040454652893e+01,8.530611993411575389e-01,9.687376329572348066e-01
